transaction_id,timestamp,date,time,customer_id,merchant_id,merchant_category,transaction_type,payment_method,amount,amount_category,status,account_balance,hour,day_of_week,month,month_name,quarter,year
TXN00000155,2024-01-15 00:14:39,2024-01-15,00:14:39,CUST000078,MERCH000172,other,deposit,debit_card,22.76,medium,approved,6729.57,0,Monday,1,January,1,2024
TXN00000156,2024-01-15 03:35:01,2024-01-15,03:35:01,CUST000149,MERCH000030,entertainment,withdrawal,credit_card,14.84,medium,declined,7202.31,3,Monday,1,January,1,2024
TXN00000157,2024-01-15 05:39:51,2024-01-15,05:39:51,CUST000131,MERCH000151,groceries,purchase,credit_card,16.32,medium,approved,9263.29,5,Monday,1,January,1,2024
TXN00000158,2024-01-15 06:45:17,2024-01-15,06:45:17,CUST000186,MERCH000012,online_shopping,transfer,debit_card,34.04,medium,approved,5137.11,6,Monday,1,January,1,2024
TXN00000159,2024-01-15 08:36:15,2024-01-15,08:36:15,CUST000085,MERCH000014,entertainment,purchase,credit_card,26.96,medium,pending,8497.49,8,Monday,1,January,1,2024
TXN00000160,2024-01-15 10:03:56,2024-01-15,10:03:56,CUST000068,MERCH000036,healthcare,purchase,credit_card,21.61,medium,approved,548.65,10,Monday,1,January,1,2024
TXN00000161,2024-01-15 10:06:32,2024-01-15,10:06:32,CUST000175,MERCH000045,entertainment,fee,debit_card,-5.54,small,approved,4263.37,10,Monday,1,January,1,2024
TXN00000162,2024-01-15 10:12:31,2024-01-15,10:12:31,CUST000013,MERCH000200,retail,purchase,debit_card,74.33,large,approved,4451.24,10,Monday,1,January,1,2024
TXN00000163,2024-01-15 10:49:50,2024-01-15,10:49:50,CUST000028,MERCH000024,groceries,purchase,credit_card,7.18,small,approved,5428.96,10,Monday,1,January,1,2024
TXN00000164,2024-01-15 11:16:22,2024-01-15,11:16:22,CUST000017,MERCH000119,entertainment,fee,digital_wallet,-3.95,small,approved,4865.27,11,Monday,1,January,1,2024
TXN00000165,2024-01-15 12:01:56,2024-01-15,12:01:56,CUST000163,MERCH000131,utilities,purchase,cash,12.81,medium,approved,9682.82,12,Monday,1,January,1,2024
TXN00000166,2024-01-15 15:55:55,2024-01-15,15:55:55,CUST000002,MERCH000078,online_shopping,transfer,cash,24.48,medium,declined,877.54,15,Monday,1,January,1,2024
TXN00000167,2024-01-15 19:31:49,2024-01-15,19:31:49,CUST000170,MERCH000179,entertainment,deposit,bank_transfer,11.87,medium,approved,2723.66,19,Monday,1,January,1,2024
TXN00000168,2024-01-15 19:34:43,2024-01-15,19:34:43,CUST000099,MERCH000183,other,purchase,credit_card,6.41,small,approved,9689.42,19,Monday,1,January,1,2024
TXN00000169,2024-01-15 20:37:15,2024-01-15,20:37:15,CUST000002,MERCH000038,transportation,purchase,debit_card,19.71,medium,approved,4508.5,20,Monday,1,January,1,2024
TXN00000170,2024-01-15 21:29:22,2024-01-15,21:29:22,CUST000087,MERCH000092,groceries,purchase,digital_wallet,49.05,medium,approved,5754.46,21,Monday,1,January,1,2024
TXN00000171,2024-01-15 22:00:48,2024-01-15,22:00:48,CUST000035,MERCH000087,transportation,purchase,debit_card,48.88,medium,approved,902.15,22,Monday,1,January,1,2024
TXN00000172,2024-01-15 22:17:53,2024-01-15,22:17:53,CUST000133,MERCH000020,restaurant,purchase,cash,11.56,medium,approved,2912.1,22,Monday,1,January,1,2024
TXN00000173,2024-01-15 23:27:56,2024-01-15,23:27:56,CUST000142,MERCH000097,restaurant,transfer,debit_card,22.54,medium,approved,492.55,23,Monday,1,January,1,2024
TXN00000174,2024-01-15 23:28:13,2024-01-15,23:28:13,CUST000108,MERCH000002,transportation,purchase,debit_card,42.07,medium,approved,1461.3,23,Monday,1,January,1,2024
TXN00000175,2024-01-16 01:48:27,2024-01-16,01:48:27,CUST000013,MERCH000154,restaurant,purchase,credit_card,21.5,medium,approved,6369.82,1,Tuesday,1,January,1,2024
TXN00000176,2024-01-16 02:31:01,2024-01-16,02:31:01,CUST000140,MERCH000002,transportation,purchase,bank_transfer,80.62,large,approved,7659.86,2,Tuesday,1,January,1,2024
TXN00000177,2024-01-16 03:08:51,2024-01-16,03:08:51,CUST000163,MERCH000195,online_shopping,purchase,digital_wallet,10.91,medium,approved,8713.84,3,Tuesday,1,January,1,2024
TXN00000178,2024-01-16 03:50:13,2024-01-16,03:50:13,CUST000146,MERCH000042,healthcare,withdrawal,digital_wallet,8.4,small,approved,2589.5,3,Tuesday,1,January,1,2024
TXN00000179,2024-01-16 03:55:01,2024-01-16,03:55:01,CUST000159,MERCH000040,healthcare,purchase,debit_card,61.1,large,approved,3395.35,3,Tuesday,1,January,1,2024
TXN00000180,2024-01-16 04:49:39,2024-01-16,04:49:39,CUST000038,MERCH000137,transportation,transfer,credit_card,9.32,small,approved,5737.04,4,Tuesday,1,January,1,2024
TXN00000181,2024-01-16 07:48:21,2024-01-16,07:48:21,CUST000175,MERCH000130,healthcare,purchase,credit_card,7.8,small,approved,928.49,7,Tuesday,1,January,1,2024
TXN00000182,2024-01-16 08:43:30,2024-01-16,08:43:30,CUST000070,MERCH000156,utilities,purchase,digital_wallet,16.96,medium,approved,8086.51,8,Tuesday,1,January,1,2024
TXN00000183,2024-01-16 10:17:46,2024-01-16,10:17:46,CUST000003,MERCH000003,transportation,purchase,credit_card,24.9,medium,approved,4884.59,10,Tuesday,1,January,1,2024
TXN00000184,2024-01-16 11:48:21,2024-01-16,11:48:21,CUST000164,MERCH000016,entertainment,purchase,credit_card,60.43,large,approved,9658.52,11,Tuesday,1,January,1,2024
TXN00000185,2024-01-16 12:02:57,2024-01-16,12:02:57,CUST000190,MERCH000132,healthcare,purchase,debit_card,12.01,medium,approved,1261.43,12,Tuesday,1,January,1,2024
TXN00000186,2024-01-16 15:00:45,2024-01-16,15:00:45,CUST000140,MERCH000023,restaurant,purchase,debit_card,123.68,very_large,approved,1419.57,15,Tuesday,1,January,1,2024
TXN00000187,2024-01-16 15:24:44,2024-01-16,15:24:44,CUST000045,MERCH000102,gas_station,deposit,debit_card,12.58,medium,approved,3550.92,15,Tuesday,1,January,1,2024
TXN00000188,2024-01-16 19:31:48,2024-01-16,19:31:48,CUST000051,MERCH000077,restaurant,purchase,debit_card,22.83,medium,approved,2146.95,19,Tuesday,1,January,1,2024
TXN00000189,2024-01-16 20:56:10,2024-01-16,20:56:10,CUST000105,MERCH000134,entertainment,deposit,debit_card,166.2,very_large,approved,6996.24,20,Tuesday,1,January,1,2024
TXN00000190,2024-01-16 21:49:18,2024-01-16,21:49:18,CUST000176,MERCH000055,gas_station,purchase,digital_wallet,80.09,large,approved,9473.42,21,Tuesday,1,January,1,2024
TXN00000191,2024-01-16 22:17:21,2024-01-16,22:17:21,CUST000031,MERCH000136,groceries,purchase,credit_card,1.72,small,declined,990.05,22,Tuesday,1,January,1,2024
TXN00000192,2024-01-17 07:00:18,2024-01-17,07:00:18,CUST000158,MERCH000073,retail,purchase,credit_card,496.68,very_large,declined,2498.14,7,Wednesday,1,January,1,2024
TXN00000193,2024-01-17 07:53:19,2024-01-17,07:53:19,CUST000056,MERCH000098,online_shopping,purchase,debit_card,23.99,medium,approved,2455.19,7,Wednesday,1,January,1,2024
TXN00000194,2024-01-17 08:33:38,2024-01-17,08:33:38,CUST000153,MERCH000081,retail,withdrawal,bank_transfer,57.43,large,approved,5139.82,8,Wednesday,1,January,1,2024
TXN00000195,2024-01-17 12:26:27,2024-01-17,12:26:27,CUST000184,MERCH000114,entertainment,purchase,credit_card,23.72,medium,approved,4575.05,12,Wednesday,1,January,1,2024
TXN00000196,2024-01-17 12:33:36,2024-01-17,12:33:36,CUST000093,MERCH000192,gas_station,purchase,credit_card,280.1,very_large,approved,7295.98,12,Wednesday,1,January,1,2024
TXN00000197,2024-01-17 17:04:02,2024-01-17,17:04:02,CUST000075,MERCH000067,other,purchase,debit_card,120.22,very_large,approved,7353.05,17,Wednesday,1,January,1,2024
TXN00000198,2024-01-17 17:57:10,2024-01-17,17:57:10,CUST000153,MERCH000041,entertainment,purchase,debit_card,272.46,very_large,approved,5770.27,17,Wednesday,1,January,1,2024
TXN00000199,2024-01-17 18:07:54,2024-01-17,18:07:54,CUST000116,MERCH000040,other,transfer,bank_transfer,158.84,very_large,approved,5951.12,18,Wednesday,1,January,1,2024
TXN00000200,2024-01-17 18:49:33,2024-01-17,18:49:33,CUST000142,MERCH000103,groceries,purchase,digital_wallet,82.45,large,approved,8438.93,18,Wednesday,1,January,1,2024
TXN00000201,2024-01-17 19:31:13,2024-01-17,19:31:13,CUST000133,MERCH000155,entertainment,refund,debit_card,-8.71,small,approved,4029.67,19,Wednesday,1,January,1,2024
TXN00000202,2024-01-17 21:48:14,2024-01-17,21:48:14,CUST000032,MERCH000039,transportation,purchase,debit_card,25.42,medium,approved,222.2,21,Wednesday,1,January,1,2024
TXN00000203,2024-01-17 22:45:21,2024-01-17,22:45:21,CUST000164,MERCH000053,other,deposit,credit_card,182.04,very_large,approved,2209.0,22,Wednesday,1,January,1,2024
TXN00000204,2024-01-17 22:52:46,2024-01-17,22:52:46,CUST000036,MERCH000040,transportation,refund,debit_card,-25.91,medium,approved,450.08,22,Wednesday,1,January,1,2024
TXN00000205,2024-01-18 04:07:59,2024-01-18,04:07:59,CUST000188,MERCH000052,groceries,purchase,cash,36.81,medium,declined,3995.61,4,Thursday,1,January,1,2024
TXN00000206,2024-01-18 08:09:03,2024-01-18,08:09:03,CUST000051,MERCH000037,utilities,purchase,credit_card,15.25,medium,approved,3642.57,8,Thursday,1,January,1,2024
TXN00000207,2024-01-18 11:44:03,2024-01-18,11:44:03,CUST000146,MERCH000067,other,deposit,credit_card,240.33,very_large,approved,1076.44,11,Thursday,1,January,1,2024
TXN00000208,2024-01-18 14:13:30,2024-01-18,14:13:30,CUST000055,MERCH000147,other,purchase,digital_wallet,104.72,very_large,approved,7574.75,14,Thursday,1,January,1,2024
TXN00000209,2024-01-18 14:35:26,2024-01-18,14:35:26,CUST000068,MERCH000162,retail,refund,debit_card,-46.24,medium,approved,5575.3,14,Thursday,1,January,1,2024
TXN00000210,2024-01-18 19:55:13,2024-01-18,19:55:13,CUST000066,MERCH000085,entertainment,purchase,debit_card,44.35,medium,approved,2334.45,19,Thursday,1,January,1,2024
TXN00000211,2024-01-18 21:09:50,2024-01-18,21:09:50,CUST000147,MERCH000066,entertainment,purchase,credit_card,33.45,medium,approved,7615.35,21,Thursday,1,January,1,2024
TXN00000212,2024-01-18 22:09:33,2024-01-18,22:09:33,CUST000120,MERCH000138,online_shopping,refund,debit_card,-49.37,medium,declined,6712.52,22,Thursday,1,January,1,2024
TXN00000213,2024-01-18 23:56:54,2024-01-18,23:56:54,CUST000175,MERCH000052,other,purchase,digital_wallet,84.5,large,approved,1996.79,23,Thursday,1,January,1,2024
TXN00000214,2024-01-19 03:11:36,2024-01-19,03:11:36,CUST000064,MERCH000170,healthcare,purchase,credit_card,13.56,medium,approved,9830.59,3,Friday,1,January,1,2024
TXN00000215,2024-01-19 05:37:07,2024-01-19,05:37:07,CUST000143,MERCH000188,other,purchase,debit_card,45.44,medium,approved,1856.52,5,Friday,1,January,1,2024
TXN00000216,2024-01-19 06:15:43,2024-01-19,06:15:43,CUST000148,MERCH000002,transportation,purchase,credit_card,63.95,large,approved,7739.83,6,Friday,1,January,1,2024
TXN00000217,2024-01-19 07:17:25,2024-01-19,07:17:25,CUST000032,MERCH000129,entertainment,transfer,debit_card,40.14,medium,approved,9686.04,7,Friday,1,January,1,2024
TXN00000218,2024-01-19 08:54:37,2024-01-19,08:54:37,CUST000087,MERCH000178,retail,deposit,digital_wallet,180.15,very_large,approved,7282.47,8,Friday,1,January,1,2024
TXN00000220,2024-01-19 10:07:57,2024-01-19,10:07:57,CUST000073,MERCH000097,healthcare,purchase,digital_wallet,21.84,medium,approved,9042.88,10,Friday,1,January,1,2024
TXN00000221,2024-01-19 12:10:31,2024-01-19,12:10:31,CUST000070,MERCH000022,retail,purchase,digital_wallet,8.53,small,approved,2764.41,12,Friday,1,January,1,2024
TXN00000222,2024-01-19 16:34:20,2024-01-19,16:34:20,CUST000142,MERCH000113,utilities,transfer,digital_wallet,181.91,very_large,approved,2843.84,16,Friday,1,January,1,2024
TXN00000223,2024-01-19 17:17:41,2024-01-19,17:17:41,CUST000040,MERCH000082,entertainment,purchase,digital_wallet,236.18,very_large,approved,6447.49,17,Friday,1,January,1,2024
TXN00000224,2024-01-19 22:04:47,2024-01-19,22:04:47,CUST000146,MERCH000164,restaurant,purchase,credit_card,42.75,medium,approved,8833.16,22,Friday,1,January,1,2024
TXN00000225,2024-01-19 22:37:41,2024-01-19,22:37:41,CUST000188,MERCH000121,online_shopping,deposit,digital_wallet,135.03,very_large,approved,6212.0,22,Friday,1,January,1,2024
TXN00000226,2024-01-20 01:23:03,2024-01-20,01:23:03,CUST000123,MERCH000003,gas_station,purchase,credit_card,10.33,medium,approved,9772.78,1,Saturday,1,January,1,2024
TXN00000227,2024-01-20 02:27:34,2024-01-20,02:27:34,CUST000132,MERCH000172,healthcare,purchase,credit_card,31.57,medium,approved,2306.73,2,Saturday,1,January,1,2024
TXN00000228,2024-01-20 03:09:00,2024-01-20,03:09:00,CUST000015,MERCH000118,other,purchase,credit_card,29.62,medium,approved,8276.21,3,Saturday,1,January,1,2024
TXN00000229,2024-01-20 03:36:29,2024-01-20,03:36:29,CUST000170,MERCH000144,groceries,purchase,credit_card,13.65,medium,approved,9279.91,3,Saturday,1,January,1,2024
TXN00000230,2024-01-20 05:35:49,2024-01-20,05:35:49,CUST000055,MERCH000139,other,purchase,debit_card,51.41,large,approved,4327.32,5,Saturday,1,January,1,2024
TXN00000231,2024-01-20 07:35:49,2024-01-20,07:35:49,CUST000132,MERCH000010,retail,deposit,debit_card,103.7,very_large,approved,9623.63,7,Saturday,1,January,1,2024
TXN00000232,2024-01-20 09:30:02,2024-01-20,09:30:02,CUST000197,MERCH000179,retail,purchase,credit_card,24.68,medium,approved,2101.26,9,Saturday,1,January,1,2024
TXN00000233,2024-01-20 10:01:30,2024-01-20,10:01:30,CUST000130,MERCH000170,healthcare,purchase,debit_card,32.7,medium,approved,9533.06,10,Saturday,1,January,1,2024
TXN00000234,2024-01-20 11:32:31,2024-01-20,11:32:31,CUST000146,MERCH000025,groceries,transfer,debit_card,1057.37,extra_large,approved,9037.8,11,Saturday,1,January,1,2024
TXN00000235,2024-01-20 12:58:07,2024-01-20,12:58:07,CUST000098,MERCH000120,restaurant,purchase,cash,17.8,medium,approved,754.84,12,Saturday,1,January,1,2024
TXN00000236,2024-01-20 17:19:31,2024-01-20,17:19:31,CUST000015,MERCH000006,groceries,purchase,credit_card,10.68,medium,approved,5261.18,17,Saturday,1,January,1,2024
TXN00000237,2024-01-20 18:12:42,2024-01-20,18:12:42,CUST000153,MERCH000110,groceries,purchase,credit_card,10.43,medium,declined,5335.51,18,Saturday,1,January,1,2024
TXN00000238,2024-01-20 18:45:46,2024-01-20,18:45:46,CUST000013,MERCH000172,groceries,transfer,credit_card,121.39,very_large,approved,664.04,18,Saturday,1,January,1,2024
TXN00000239,2024-01-20 21:05:49,2024-01-20,21:05:49,CUST000145,MERCH000008,gas_station,purchase,credit_card,2.6,small,declined,491.36,21,Saturday,1,January,1,2024
TXN00000240,2024-01-20 22:00:22,2024-01-20,22:00:22,CUST000008,MERCH000162,retail,purchase,debit_card,19.88,medium,approved,150.46,22,Saturday,1,January,1,2024
TXN00000241,2024-01-20 22:04:11,2024-01-20,22:04:11,CUST000170,MERCH000041,other,purchase,debit_card,12.57,medium,approved,5292.64,22,Saturday,1,January,1,2024
TXN00000242,2024-01-20 22:37:27,2024-01-20,22:37:27,CUST000032,MERCH000110,restaurant,purchase,credit_card,31.27,medium,approved,4691.77,22,Saturday,1,January,1,2024
TXN00000243,2024-01-21 01:59:04,2024-01-21,01:59:04,CUST000113,MERCH000001,groceries,purchase,credit_card,31.4,medium,approved,9410.56,1,Sunday,1,January,1,2024
TXN00000244,2024-01-21 02:10:30,2024-01-21,02:10:30,CUST000131,MERCH000131,online_shopping,refund,credit_card,-26.46,medium,approved,3488.83,2,Sunday,1,January,1,2024
TXN00000245,2024-01-21 02:58:37,2024-01-21,02:58:37,CUST000104,MERCH000052,entertainment,purchase,bank_transfer,61.28,large,approved,6616.45,2,Sunday,1,January,1,2024
TXN00000246,2024-01-21 06:15:38,2024-01-21,06:15:38,CUST000071,MERCH000102,restaurant,refund,credit_card,-50.07,large,approved,174.88,6,Sunday,1,January,1,2024
TXN00000247,2024-01-21 07:32:07,2024-01-21,07:32:07,CUST000105,MERCH000077,gas_station,purchase,digital_wallet,23.25,medium,approved,6669.03,7,Sunday,1,January,1,2024
TXN00000248,2024-01-21 08:58:11,2024-01-21,08:58:11,CUST000066,MERCH000171,other,purchase,cash,17.01,medium,approved,9143.25,8,Sunday,1,January,1,2024
TXN00000249,2024-01-21 09:28:34,2024-01-21,09:28:34,CUST000096,MERCH000047,gas_station,purchase,credit_card,77.68,large,approved,3612.2,9,Sunday,1,January,1,2024
TXN00000250,2024-01-21 13:13:46,2024-01-21,13:13:46,CUST000073,MERCH000114,restaurant,deposit,bank_transfer,10.75,medium,approved,3209.17,13,Sunday,1,January,1,2024
TXN00000251,2024-01-21 13:16:57,2024-01-21,13:16:57,CUST000123,MERCH000083,retail,withdrawal,cash,88.38,large,approved,6297.7,13,Sunday,1,January,1,2024
TXN00000252,2024-01-21 13:22:48,2024-01-21,13:22:48,CUST000046,MERCH000019,online_shopping,fee,debit_card,-4.81,small,approved,3352.67,13,Sunday,1,January,1,2024
TXN00000254,2024-01-21 14:14:01,2024-01-21,14:14:01,CUST000111,MERCH000047,entertainment,refund,debit_card,-26.9,medium,declined,2803.85,14,Sunday,1,January,1,2024
TXN00000255,2024-01-21 14:30:10,2024-01-21,14:30:10,CUST000036,MERCH000117,healthcare,purchase,credit_card,37.96,medium,approved,3514.4,14,Sunday,1,January,1,2024
TXN00000256,2024-01-21 17:56:15,2024-01-21,17:56:15,CUST000106,MERCH000078,gas_station,purchase,credit_card,39.53,medium,approved,6826.17,17,Sunday,1,January,1,2024
TXN00000257,2024-01-21 20:40:32,2024-01-21,20:40:32,CUST000172,MERCH000005,other,purchase,digital_wallet,10.91,medium,approved,9231.51,20,Sunday,1,January,1,2024
TXN00000258,2024-01-21 22:40:23,2024-01-21,22:40:23,CUST000008,MERCH000064,healthcare,purchase,digital_wallet,17.27,medium,approved,5872.84,22,Sunday,1,January,1,2024
TXN00000259,2024-01-21 22:52:53,2024-01-21,22:52:53,CUST000142,MERCH000107,retail,purchase,credit_card,195.84,very_large,approved,199.33,22,Sunday,1,January,1,2024
TXN00000260,2024-01-21 23:17:03,2024-01-21,23:17:03,CUST000118,MERCH000173,transportation,purchase,cash,64.9,large,declined,2712.54,23,Sunday,1,January,1,2024
TXN00000261,2024-01-22 01:36:32,2024-01-22,01:36:32,CUST000034,MERCH000192,other,purchase,cash,95.64,large,approved,9527.16,1,Monday,1,January,1,2024
TXN00000262,2024-01-22 02:44:47,2024-01-22,02:44:47,CUST000156,MERCH000173,utilities,purchase,credit_card,23.44,medium,approved,9112.19,2,Monday,1,January,1,2024
TXN00000263,2024-01-22 02:50:01,2024-01-22,02:50:01,CUST000075,MERCH000036,utilities,purchase,debit_card,35.85,medium,approved,1244.91,2,Monday,1,January,1,2024
TXN00000264,2024-01-22 09:28:55,2024-01-22,09:28:55,CUST000057,MERCH000137,healthcare,purchase,debit_card,56.08,large,approved,9093.33,9,Monday,1,January,1,2024
TXN00000265,2024-01-22 09:45:56,2024-01-22,09:45:56,CUST000158,MERCH000151,other,fee,cash,-8.19,small,approved,9648.84,9,Monday,1,January,1,2024
TXN00000266,2024-01-22 11:24:56,2024-01-22,11:24:56,CUST000135,MERCH000160,restaurant,purchase,digital_wallet,28.43,medium,approved,3313.26,11,Monday,1,January,1,2024
TXN00000267,2024-01-22 13:22:47,2024-01-22,13:22:47,CUST000176,MERCH000173,online_shopping,purchase,credit_card,53.36,large,approved,7039.97,13,Monday,1,January,1,2024
TXN00000268,2024-01-22 15:12:15,2024-01-22,15:12:15,CUST000133,MERCH000156,gas_station,withdrawal,debit_card,84.74,large,approved,5643.83,15,Monday,1,January,1,2024
TXN00000269,2024-01-22 18:27:47,2024-01-22,18:27:47,CUST000146,MERCH000180,utilities,purchase,cash,84.34,large,approved,3436.79,18,Monday,1,January,1,2024
TXN00000270,2024-01-22 19:49:20,2024-01-22,19:49:20,CUST000162,MERCH000011,gas_station,purchase,cash,27.07,medium,approved,1618.02,19,Monday,1,January,1,2024
TXN00000271,2024-01-22 21:14:57,2024-01-22,21:14:57,CUST000013,MERCH000147,online_shopping,purchase,credit_card,119.31,very_large,approved,3732.51,21,Monday,1,January,1,2024
TXN00000272,2024-01-23 02:12:06,2024-01-23,02:12:06,CUST000151,MERCH000064,online_shopping,purchase,debit_card,7.98,small,approved,9285.19,2,Tuesday,1,January,1,2024
TXN00000273,2024-01-23 07:32:09,2024-01-23,07:32:09,CUST000132,MERCH000065,restaurant,purchase,digital_wallet,10.7,medium,approved,8131.36,7,Tuesday,1,January,1,2024
TXN00000274,2024-01-23 08:36:51,2024-01-23,08:36:51,CUST000015,MERCH000073,groceries,purchase,credit_card,53.55,large,approved,3373.68,8,Tuesday,1,January,1,2024
TXN00000275,2024-01-23 09:54:12,2024-01-23,09:54:12,CUST000112,MERCH000057,entertainment,purchase,debit_card,52.16,large,approved,5521.99,9,Tuesday,1,January,1,2024
TXN00000276,2024-01-23 10:59:49,2024-01-23,10:59:49,CUST000017,MERCH000066,groceries,transfer,digital_wallet,67.9,large,approved,4119.02,10,Tuesday,1,January,1,2024
